datasource_slug	account_code	name	created_from_id	flip_sign	is_total
bh-management-bh-management	6110-09	Admin Salaries-Other		False	False
bh-management-bh-management	6110-10	Admin Salaries-Overtime		False	False
bh-management-bh-management	6120-00	Maint Salaries		False	False
bh-management-bh-management	6120-01	Maint Salaries-Technicals		False	False
bh-management-bh-management	6120-02	Maint Salaries-Housekeeping		False	False
bh-management-bh-management	6120-03	Maint Salaries-Groundskeeping		False	False
bh-management-bh-management	6120-04	Maint Salaries-Maint Manager		False	False
bh-management-bh-management	6120-09	Maint Salaries-Other		False	False
bh-management-bh-management	6120-10	Maint Salaries-Overtime		False	False
bh-management-bh-management	6120-11	Maint Salaries-Pro Shop		False	False
bh-management-bh-management	6120-20	Maint Salaries-Golf Course		False	False
bh-management-bh-management	6160-00	Salaries-Security		False	False
bh-management-bh-management	6170-00	Bonuses-Performance		False	False
bh-management-bh-management	6170-01	Bonuses-Leasing/Renewal		False	False
bh-management-bh-management	6170-09	Bonuses-Other		False	False
bh-management-bh-management	6170-10	Commissions/Bonuses-Golf Course		False	False
bh-management-bh-management	6180-00	Taxes-FICA/Medicare		False	False
bh-management-bh-management	6180-10	Taxes-Golf Course Payroll		False	False
bh-management-bh-management	6190-00	Taxes-Federal Unemployment		False	False
bh-management-bh-management	6200-00	Taxes-State Unemployment		False	False
bh-management-bh-management	6220-00	Insurance-Workers Comp		False	False
bh-management-bh-management	6220-10	Insurance-Workers Comp Golf Course		False	False
bh-management-bh-management	6230-00	Insurance-Health/Life/LTD		False	False
bh-management-bh-management	6230-10	Insurance-Health/Life/LTD Golf Course		False	False
bh-management-bh-management	6240-00	Pension/Profit Sharing		False	False
bh-management-bh-management	6260-00	Security-Third Party Contracts		False	False
bh-management-bh-management	6270-00	Temporary Help-Office		False	False
bh-management-bh-management	6270-01	Temporary Help-Maint		False	False
bh-management-bh-management	6290-00	Labor Expenses-Other		False	False
bh-management-bh-management	6290-01	Payroll Clearing-Taxable Rental Discount		False	False
bh-management-bh-management	6290-10	Labor Expenses-Other Golf Course		False	False
bh-management-bh-management	6299-98	Total Labor Costs		False	False
bh-management-bh-management	6305-00	Promotions		False	False
bh-management-bh-management	6305-01	Resident Activities		False	False
bh-management-bh-management	6310-00	Resident Newsletter		False	False
bh-management-bh-management	6320-00	Shopping Reports		False	False
bh-management-bh-management	6325-00	Apartment Guides		False	False
bh-management-bh-management	6330-00	Newspaper/Directory		False	False
bh-management-bh-management	6335-00	Internet Advertising		False	False
bh-management-bh-management	6340-00	Call Center		False	False
bh-management-bh-management	6345-00	Radio/TV Advertising		False	False
bh-management-bh-management	6350-00	Advertising Signs/Flags/Banners		False	False
bh-management-bh-management	6360-00	Visual Media/Photography		False	False
bh-management-bh-management	6365-00	Direct Mail/Flyers		False	False
bh-management-bh-management	6370-00	Resident Referrals		False	False
bh-management-bh-management	6390-00	Advertising-Other		False	False
bh-management-bh-management	6390-01	Retail Leasing-Other		False	False
bh-management-bh-management	6399-98	Total Advertising and Promotions		False	False
bh-management-bh-management	6510-00	Bank Charges		False	False
bh-management-bh-management	6510-10	Bank & Credit Card Processing Fees		False	False
bh-management-bh-management	6530-00	Internet/WAN		False	False
bh-management-bh-management	6540-00	Computer Maint/Supplies		False	False
bh-management-bh-management	6541-00	Computer Software Contract		False	False
bh-management-bh-management	6550-00	Copier/Fax-Maint/Supplies		False	False
bh-management-bh-management	6555-00	Printing		False	False
bh-management-bh-management	6580-00	Credit Check Fees		False	False
bh-management-bh-management	6590-00	Office Admin Career Apparel		False	False
bh-management-bh-management	6600-00	Dues/Subscriptions		False	False
bh-management-bh-management	6601-00	Owner's Assoc Dues		False	False
bh-management-bh-management	6610-00	Education/Training		False	False
bh-management-bh-management	6620-00	Interest on Escrow Deposits		False	False
bh-management-bh-management	6630-00	Furn/Equip Lease		False	False
bh-management-bh-management	6630-10	Furn/Equip Lease-Golf Course		False	False
bh-management-bh-management	6640-00	Accounting Fees		False	False
bh-management-bh-management	6650-00	Licenses/Fees		False	False
bh-management-bh-management	6655-00	Lease Forms	7	False	False
bh-management-bh-management	6660-00	Model Unit Expense		False	False
bh-management-bh-management	6670-00	Office Supplies		False	False
bh-management-bh-management	6680-00	Postage/Delivery		False	False
bh-management-bh-management	6685-00	Postage/Delivery-Recovery		False	False
bh-management-bh-management	6700-00	Professional Fees		False	False
bh-management-bh-management	6705-00	Eviction Fees-Recovery		False	False
bh-management-bh-management	6720-00	Special Facilities Expense		False	False
bh-management-bh-management	6720-01	Special Facilities-Clubroom	7	False	False
bh-management-bh-management	6720-10	Cable-Golf Course		False	False
bh-management-bh-management	6730-00	Managers Conference		False	False
bh-management-bh-management	6740-00	Answering Service		False	False
bh-management-bh-management	6750-00	Pager Service		False	False
bh-management-bh-management	6760-00	Telephone Service		False	False
bh-management-bh-management	6770-00	Employee Recognition		False	False
bh-management-bh-management	6780-00	Travel/Mileage		False	False
bh-management-bh-management	6785-00	Meals/Entertainment		False	False
bh-management-bh-management	6810-00	Job Postings/Employee Recruitment		False	False
bh-management-bh-management	6820-00	Office Alarm Contract		False	False
bh-management-bh-management	6890-00	Misc G/A Expense		False	False
bh-management-bh-management	6890-01	HAP-Repayment Expense Recovery		False	False
bh-management-bh-management	6890-10	Cash Overage/Shortage		False	False
bh-management-bh-management	6899-98	Total General and Administrative Costs		False	False
bh-management-bh-management	7110-00	Electricity		False	False
bh-management-bh-management	7111-00	Vacant Electricity		False	False
bh-management-bh-management	7115-00	Vacant Electricity-Recovery		False	False
bh-management-bh-management	7120-00	Gas		False	False
bh-management-bh-management	7121-00	Vacant Gas		False	False
bh-management-bh-management	7125-00	Vacant Gas-Recovery		False	False
bh-management-bh-management	7130-00	Oil/Fuel		False	False
bh-management-bh-management	7140-00	Water/Sewer		False	False
bh-management-bh-management	7140-10	Water-Golf Course		False	False
bh-management-bh-management	7150-00	Utilities Residents		False	False
bh-management-bh-management	7155-00	Utilities Residents-Recovery		False	False
bh-management-bh-management	7180-00	Meter Read/Submetering Service		False	False
bh-management-bh-management	7180-01	Irrigation Monitoring		False	False
bh-management-bh-management	7185-00	Meter Read/Submetering Service-Recovery		False	False
bh-management-bh-management	7190-00	Other Utilities		False	False
bh-management-bh-management	7195-00	Utility Conservation		False	False
bh-management-bh-management	7199-98	Total Utility Costs		False	False
bh-management-bh-management	7210-00	Management Fees		False	False
bh-management-bh-management	7290-00	Other Management Fees		False	False
bh-management-bh-management	7299-98	Total Management Fees		False	False
bh-management-bh-management	7310-00	Property/Liability Insurance		False	False
bh-management-bh-management	7311-00	Flood Insurance		False	False
bh-management-bh-management	7312-00	General Liability Insurance		False	False
bh-management-bh-management	7313-00	Wind Insurance		False	False
bh-management-bh-management	7314-00	Umbrella Insurance		False	False
bh-management-bh-management	7318-00	Insurance Premium		False	False
bh-management-bh-management	7319-00	Insurance-Other		False	False
bh-management-bh-management	7360-00	Utility Bonds		False	False
bh-management-bh-management	7399-98	Total Insurance and Bonds		False	False
bh-management-bh-management	7410-00	Taxes-Real Property		False	False
bh-management-bh-management	7415-00	Property Taxes-Prior Year		False	False
bh-management-bh-management	7420-00	Property Tax Refunds		False	False
bh-management-bh-management	7440-00	Taxes-Personal Property		False	False
bh-management-bh-management	7499-98	Total Property Taxes		False	False
bh-management-bh-management	7510-00	Security Patrol Contract		False	False
bh-management-bh-management	7511-00	Security Alarm Contract		False	False
bh-management-bh-management	7515-00	Fire Alarm Contract		False	False
bh-management-bh-management	7520-00	Bulk Cable/Internet Contract		False	False
bh-management-bh-management	7530-00	Water Conditioner/Softner		False	False
bh-management-bh-management	7540-00	Video Rental Contract		False	False
bh-management-bh-management	7580-00	Valet Trash		False	False
bh-management-bh-management	7590-00	Other Tenant Service Contracts		False	False
bh-management-bh-management	7610-00	Snow Removal		False	False
bh-management-bh-management	7620-00	Elevator R/M		False	False
bh-management-bh-management	7625-00	Elevator Test/Permit		False	False
bh-management-bh-management	7680-00	Interior Hallways Expense		False	False
bh-management-bh-management	7710-00	Locator Fees		False	False
bh-management-bh-management	7720-00	Revenue Mgmt Software		False	False
bh-management-bh-management	7810-00	Corporate Unit Expense		False	False
bh-management-bh-management	7900-00	Profit/Cost Center		False	False
bh-management-bh-management	7980-00	Storm Damage R/M		False	False
bh-management-bh-management	7990-00	Other Property Expenses		False	False
bh-management-bh-management	7990-10	COGS-Golf Course Pro Shop		False	False
bh-management-bh-management	7990-11	COGS-Food & Beverage		False	False
bh-management-bh-management	7999-97	Total Other Property Expenses		False	False
bh-management-bh-management	7999-98	Total Operating Expenses		False	False
bh-management-bh-management	7999-99	Net Operating Income		False	False
bh-management-bh-management	8010-00	Interest-First Mortgage		False	False
bh-management-bh-management	8049-00	Other Interest		False	False
bh-management-bh-management	8060-00	Debt Issuance Expense		False	False
bh-management-bh-management	8070-00	Interest-Partner Equity Loan		False	False
bh-management-bh-management	8071-00	Interest-Partner Equity Loan-Bank		False	False
bh-management-bh-management	8090-00	Other Interest		False	False
bh-management-bh-management	8090-01	Interest Swaps-Effective	7	False	False
bh-management-bh-management	8091-00	Capitalized Interest Amortization		False	False
bh-management-bh-management	8095-00	Amortization Prem/Disc Mortgage		False	False
bh-management-bh-management	8095-01	Amortization FV Rate Cap		False	False
bh-management-bh-management	8095-02	Amortization FV Rate Cap OCI Write-off		False	False
bh-management-bh-management	8095-05	Amort Prem/Disc Mortgage W/O		False	False
bh-management-bh-management	8099-98	Total Debt Service-Property		False	False
bh-management-bh-management	8110-00	Interest-Partner Operating Loan		False	False
bh-management-bh-management	8110-77	Partner Operating Loans-Principal-Do Not Use		False	False
bh-management-bh-management	8120-00	Interest-Partner Equity Loan		False	False
bh-management-bh-management	8120-77	Partner Equity Loans-Principal-Do Not Use		False	False
bh-management-bh-management	8121-00	Interest-Partner Equity Loan-Bank		False	False
bh-management-bh-management	8121-77	Ptr. Equity Loan Principal-1st American Bank-Do Not Use		False	False
bh-management-bh-management	8199-98	Total Debt Service-Entity Loans		False	False
bh-management-bh-management	8618-00	Recurring Capital Expense		False	False
bh-management-bh-management	8618-01	Cap Ex Int Apt-Floor Tile		False	False
bh-management-bh-management	8618-02	Cap Ex Int Apt-Appliances		False	False
bh-management-bh-management	8618-04	Cap Ex Int Apt-Mirrors		False	False
bh-management-bh-management	8618-06	Cap Ex Int Apt-Cabinetry		False	False
bh-management-bh-management	8618-07	Cap Ex Int Apt-Counters		False	False
bh-management-bh-management	8618-08	Cap Ex Int Apt-Wood Trim/Doors		False	False
bh-management-bh-management	8618-09	Cap Ex Int Apt-Carpet		False	False
bh-management-bh-management	8618-10	Cap Ex Int Apt-Plumb Fixt/Sinks/Garb Disp		False	False
bh-management-bh-management	8618-11	Cap Ex Int Apt-Replumbing		False	False
bh-management-bh-management	8618-12	Cap Ex Int Apt-Light Fixtures		False	False
bh-management-bh-management	8618-15	Cap Ex Int Apt-Tub Enclosures		False	False
bh-management-bh-management	8618-16	Cap Ex Int Apt-Ceiling Fans		False	False
bh-management-bh-management	8618-17	Cap Ex Int Apt-Lt. Wt. Concrete		False	False
bh-management-bh-management	8618-18	Cap Ex Int Apt-Ceilings/Walls		False	False
bh-management-bh-management	8618-19	Cap Ex Int Apt-Resurfacing/ReGlazing		False	False
bh-management-bh-management	8618-90	Cap Ex Int Apt-Other		False	False
bh-management-bh-management	8619-60	Cap Ex Rec-Furnaces/AC Units		False	False
bh-management-bh-management	8619-61	Cap Ex Rec-Hot Water Heaters		False	False
bh-management-bh-management	8650-00	Non-Recurring Capital Expense		False	False
bh-management-bh-management	8651-20	Cap Ex Site-Parking/Paving/Striping		False	False
bh-management-bh-management	8651-21	Cap Ex Site-Fencing/Gates		False	False
bh-management-bh-management	8651-22	Cap Ex Site-Carport/Garages		False	False
bh-management-bh-management	8651-23	Cap Ex Site-Exterior Lighting		False	False
bh-management-bh-management	8651-24	Cap Ex Site-Pool Repair/Decks/Equipment		False	False
bh-management-bh-management	8651-25	Cap Ex Site-Pool Furniture		False	False
bh-management-bh-management	8651-26	Cap Ex Site-Pool Fence		False	False
bh-management-bh-management	8651-27	Cap Ex Site-Drainage		False	False
bh-management-bh-management	8651-28	Cap Ex Site-Sidewalks		False	False
bh-management-bh-management	8651-31	Cap Ex Site-Retaining Wall		False	False
bh-management-bh-management	8651-32	Cap Ex Site-Dumpster/Enclosures		False	False
bh-management-bh-management	8652-11	Cap Ex Site-Tennis Court		False	False
bh-management-bh-management	8652-12	Cap Ex Site-Tennis Court Equipment		False	False
bh-management-bh-management	8652-15	Cap Ex Site-Tennis Court Other		False	False
bh-management-bh-management	8652-21	Cap Ex Site-Basketball Court		False	False
bh-management-bh-management	8652-22	Cap Ex Site-Basketball Court Equipment		False	False
bh-management-bh-management	8652-25	Cap Ex Site-Basketball Court Other		False	False
bh-management-bh-management	8652-31	Cap Ex Site-Volleyball Court		False	False
bh-management-bh-management	8652-32	Cap Ex Site-Volleyball Court Equipment		False	False
bh-management-bh-management	8652-35	Cap Ex Site-Volleyball Court Other		False	False
bh-management-bh-management	8652-41	Cap Ex Site-Childrens Play Court		False	False
bh-management-bh-management	8652-42	Cap Ex Site-Childrens Play Court Equipment		False	False
bh-management-bh-management	8652-45	Cap Ex Site-Childrens Play Court Other		False	False
bh-management-bh-management	8652-51	Cap Ex Site-Grill/Picnic Area		False	False
bh-management-bh-management	8652-52	Cap Ex Site-Grill/Picnic Area Equipment		False	False
bh-management-bh-management	8652-55	Cap Ex Site-Grill/Picnic Area Other		False	False
bh-management-bh-management	8652-61	Cap Ex Site-Sport Court/Golf Course		False	False
bh-management-bh-management	8652-62	Cap Ex Site-Sport Court/Golf Course Equipment		False	False
bh-management-bh-management	8652-65	Cap Ex Site-Sport Court/Golf Course Other		False	False
bh-management-bh-management	8652-90	Cap Ex Site-Other Site Improvements		False	False
bh-management-bh-management	8653-01	Cap Ex Lscp-Plants/Lawn		False	False
bh-management-bh-management	8653-02	Cap Ex Lscp-Tree Removal/Trim		False	False
bh-management-bh-management	8653-03	Cap Ex Lscp-Irrigation System/Sprinkler		False	False
bh-management-bh-management	8653-90	Cap Ex Lscp-Other Landscaping		False	False
bh-management-bh-management	8654-01	Cap Ex Ext-Foundations		False	False
bh-management-bh-management	8654-02	Cap Ex Ext-Termite Treatment		False	False
bh-management-bh-management	8654-03	Cap Ex Ext-Carpentry		False	False
bh-management-bh-management	8654-04	Cap Ex Ext-Windows		False	False
bh-management-bh-management	8654-05	Cap Ex Ext-Lt Wt Concrete		False	False
bh-management-bh-management	8654-06	Cap Ex Ext-Masonry		False	False
bh-management-bh-management	8654-07	Cap Ex Ext-Roofing		False	False
bh-management-bh-management	8654-08	Cap Ex Ext-Stair/Rail		False	False
bh-management-bh-management	8654-09	Cap Ex Ext-Gutters		False	False
bh-management-bh-management	8654-10	Cap Ex Ext-Doors		False	False
bh-management-bh-management	8654-11	Cap Ex Ext-Paint		False	False
bh-management-bh-management	8654-12	Cap Ex Ext-Patio/Balcony/Fencing		False	False
bh-management-bh-management	8654-13	Cap Ex Ext-Attic Ventilation/Chimneys		False	False
bh-management-bh-management	8654-14	Cap Ex Ext-Siding		False	False
bh-management-bh-management	8654-90	Cap Ex Ext-Other Ext Bldg Improvements		False	False
bh-management-bh-management	8655-08	Cap Ex Int-Stair/Rail		False	False
bh-management-bh-management	8655-11	Cap Ex Int-Paint		False	False
bh-management-bh-management	8655-15	Cap Ex Int-Hallways		False	False
bh-management-bh-management	8655-16	Cap Ex Int-Laundry Facility		False	False
bh-management-bh-management	8655-17	Cap Ex Int-Elevators		False	False
bh-management-bh-management	8655-86	Int-Laundry Facility		False	False
bh-management-bh-management	8655-90	Cap Ex Int-Other Int Bldg Improvements		False	False
bh-management-bh-management	8656-01	Cap Ex Mech-Co Alr Elect Switches		False	False
bh-management-bh-management	8656-02	Cap Ex Mech-HVAC Disconnects		False	False
bh-management-bh-management	8656-03	Cap Ex Mech-Boilers/Furnaces		False	False
bh-management-bh-management	8656-04	Cap Ex Mech-Water Treatment		False	False
bh-management-bh-management	8656-06	Cap Ex Mech-Electrical		False	False
bh-management-bh-management	8656-07	Cap Ex Mech-Sanitary Lines		False	False
bh-management-bh-management	8656-08	Cap Ex Mech-Sub Metering		False	False
bh-management-bh-management	8656-09	Cap Ex Mech-Water Lines		False	False
bh-management-bh-management	8656-10	Cap Ex Mech-Washer/Dryer Hookups		False	False
bh-management-bh-management	8656-90	Cap Ex Mech-Mech/Elect/Plumb Other		False	False
bh-management-bh-management	8657-01	Cap Ex Office-Exterior Upgrades		False	False
bh-management-bh-management	8657-02	Cap Ex Office-Interior Upgrades		False	False
bh-management-bh-management	8657-03	Cap Ex Office-Furnishings		False	False
bh-management-bh-management	8657-04	Cap Ex Office-Equipment		False	False
bh-management-bh-management	8657-05	Cap Ex Office-Carpet		False	False
bh-management-bh-management	8657-09	Cap Ex Office-Other		False	False
bh-management-bh-management	8657-11	Cap Ex Clubroom-Exterior Upgrades		False	False
bh-management-bh-management	8657-12	Cap Ex Clubroom-Interior Upgrades		False	False
bh-management-bh-management	8657-13	Cap Ex Clubroom-Furnishings		False	False
bh-management-bh-management	8657-14	Cap Ex Clubroom-Equipment		False	False
bh-management-bh-management	8657-15	Cap Ex Clubroom-Carpet		False	False
bh-management-bh-management	8657-19	Cap Ex Clubroom-Other		False	False
bh-management-bh-management	8657-21	Cap Ex Fit Ctr-Exterior Upgrades		False	False
bh-management-bh-management	8657-22	Cap Ex Fit Ctr-Interior Upgrades		False	False
bh-management-bh-management	8657-23	Cap Ex Fit Ctr-Furnishings		False	False
bh-management-bh-management	8657-24	Cap Ex Fit Ctr-Equipment		False	False
bh-management-bh-management	8657-25	Cap Ex Fit Ctr-Carpet		False	False
bh-management-bh-management	8657-29	Cap Ex Fit Ctr-Other		False	False
bh-management-bh-management	8657-31	Cap Ex Bus Ctr-Exterior Upgrades		False	False
bh-management-bh-management	8657-32	Cap Ex Bus Ctr-Interior Upgrade		False	False
bh-management-bh-management	8657-33	Cap Ex Bus Ctr-Furnishings		False	False
bh-management-bh-management	8657-34	Cap Ex Bus Ctr-Equipment		False	False
bh-management-bh-management	8657-35	Cap Ex Bus Ctr-Carpet		False	False
bh-management-bh-management	8657-39	Cap Ex Bus Ctr-Other		False	False
bh-management-bh-management	8657-41	Cap Ex Model-Exterior Upgrades		False	False
bh-management-bh-management	8657-42	Cap Ex Model-Interior Upgrades		False	False
bh-management-bh-management	8657-43	Cap Ex Model-Furnishings		False	False
bh-management-bh-management	8657-44	Cap Ex Model-Equipment		False	False
bh-management-bh-management	8657-45	Cap Ex Model-Carpet		False	False
bh-management-bh-management	8657-49	Cap Ex Model-Other		False	False
bh-management-bh-management	8657-90	Cap Ex Admin Bldgs-Other		False	False
bh-management-bh-management	8659-01	Cap Ex Misc-Signage		False	False
bh-management-bh-management	8659-02	Cap Ex Misc-ADA Compliance		False	False
bh-management-bh-management	8659-03	Cap Ex Misc-Elevators		False	False
bh-management-bh-management	8659-04	Cap Ex Misc-Asbestos Removal		False	False
bh-management-bh-management	8659-05	Cap Ex Misc-Lead Paint Compliance		False	False
bh-management-bh-management	8659-06	Cap Ex Misc-Utility Conservation		False	False
bh-management-bh-management	8659-07	Cap Ex Misc-Equipment		False	False
bh-management-bh-management	8659-08	Cap Ex Misc-Architectual Fees		False	False
bh-management-bh-management	8659-09	Cap Ex Misc-Consulting Fees		False	False
bh-management-bh-management	8659-10	Cap Ex Misc-Contingency		False	False
bh-management-bh-management	8659-11	Cap Ex Misc-Mold Compliance		False	False
bh-management-bh-management	8659-12	Cap Ex Misc-Supervisions Fees		False	False
bh-management-bh-management	8659-90	Cap Ex Misc-Other		False	False
bh-management-bh-management	8699-98	Total Capital Expense		False	False
bh-management-bh-management	8710-00	Start-Up Expense		False	False
bh-management-bh-management	8710-01	Initial Start-Up-Equipment		False	False
bh-management-bh-management	8710-02	Initial Start-Up-Marketing		False	False
bh-management-bh-management	8710-03	Initial Start-Up-Administration		False	False
bh-management-bh-management	8710-04	Initial Start-Up-Maintenance		False	False
bh-management-bh-management	8710-05	Initial Start-Up-Bad Debt		False	False
bh-management-bh-management	8710-06	Initial Start-Up-Concessions		False	False
bh-management-bh-management	8710-07	Initial Start-Up-Model Unit		False	False
bh-management-bh-management	8710-08	Initial Start-Up-Takeover Employee Expense		False	False
bh-management-bh-management	8710-90	Initial Start-Up-Miscellaneous		False	False
bh-management-bh-management	8719-98	Total Initial Start-Up Expenses		False	False
bh-management-bh-management	8751-20	Req Rep Site-Parking/Paving/Striping-Do Not Use		False	False
bh-management-bh-management	8751-21	Req Rep Site-Fencing/Gates-Do Not Use		False	False
bh-management-bh-management	8751-22	Req Rep Site-Carport/Garages-Do Not Use		False	False
bh-management-bh-management	8751-23	Req Rep Site-Exterior Lighting-Do Not Use		False	False
bh-management-bh-management	8751-24	Req Rep Site-Pool Repairs/Decks/Equipment-Do Not Use		False	False
bh-management-bh-management	8751-25	Req Rep Site-Pool Furniture-Do Not Use		False	False
bh-management-bh-management	8751-26	Req Rep Site-Pool Fence-Do Not Use		False	False
bh-management-bh-management	8751-27	Req Rep Site-Drainage-Do Not Use		False	False
bh-management-bh-management	8751-28	Req Rep Site-Sidewalks-Do Not Use		False	False
bh-management-bh-management	8751-31	Req Rep Site-Retaining Walls-Do Not Use		False	False
bh-management-bh-management	8751-32	Req Rep Site-Dumpster/Enclosures-Do Not Use		False	False
bh-management-bh-management	8752-11	Req Rep Site-Tennis Court-Do Not Use		False	False
bh-management-bh-management	8752-12	Req Rep Site-Tennis Court Equipment-Do Not Use		False	False
bh-management-bh-management	8752-31	Req Rep Site-Volleyball Court-Do Not Use		False	False
bh-management-bh-management	8752-41	Req Rep Site-Childrens Play Court-Do Not Use		False	False
bh-management-bh-management	8752-51	Req Rep Site-Grill/Picnic Area-Do Not Use		False	False
bh-management-bh-management	8752-61	Req Rep Site-Sport Court/Golf Course-Do Not Use		False	False
bh-management-bh-management	8752-90	Req Rep Site-Other Site Improvement-Do Not Use		False	False
bh-management-bh-management	8753-01	Req Rep Lscp-Plant/Lawn-Do Not Use		False	False
bh-management-bh-management	8753-02	Req Rep Lscp-Tree Removal/Trim-Do Not Use		False	False
bh-management-bh-management	8753-03	Req Rep Lscp-Irrigation System/Sprinkler-Do Not Use		False	False
bh-management-bh-management	8753-90	Req Rep Lscp-Other Landscaping-Do Not Use		False	False
bh-management-bh-management	8754-01	Req Rep Ext-Foundations-Do Not Use		False	False
bh-management-bh-management	8754-02	Req Rep Ext-Termite Treatment-Do Not Use		False	False
bh-management-bh-management	8754-03	Req Rep Ext-Carpentry-Do Not Use		False	False
bh-management-bh-management	8754-04	Req Rep Ext-Windows-Do Not Use		False	False
bh-management-bh-management	8754-05	Req Rep Ext-Lt Wt Concrete-Do Not Use		False	False
bh-management-bh-management	8754-06	Req Rep Ext-Masonry-Do Not Use		False	False
bh-management-bh-management	8754-07	Req Rep Ext-Roofing-Do Not Use		False	False
bh-management-bh-management	8754-08	Req Rep Ext-Stair/Rail-Do Not Use		False	False
bh-management-bh-management	8754-09	Req Rep Ext-Gutters-Do Not Use		False	False
bh-management-bh-management	8754-10	Req Rep Ext-Doors-Do Not Use		False	False
bh-management-bh-management	8754-11	Req Rep Ext-Paint-Do Not Use		False	False
bh-management-bh-management	8754-12	Req Rep Ext-Patio/Balcony/Fencing-Do Not Use		False	False
bh-management-bh-management	8754-13	Req Rep Ext-Attic Ventilation/Chimneys-Do Not Use		False	False
bh-management-bh-management	8754-14	Req Rep Ext-Siding-Do Not Use		False	False
bh-management-bh-management	8754-90	Req Rep Ext-Other Ext Bldg Improvements-Do Not Use		False	False
bh-management-bh-management	8755-15	Req Rep Int-Hallways-Do Not Use		False	False
bh-management-bh-management	8755-16	Req Rep Int-Laundry Facility-Do Not Use		False	False
bh-management-bh-management	8755-90	Req Rep Int-Other Int Bldg Imporvements-Do Not Use		False	False
bh-management-bh-management	8756-02	Req Rep Mech-HVAC Disconnects-Do Not Use		False	False
bh-management-bh-management	8756-03	Req Rep Mech-Boilers/Furnaces-Do Not Use		False	False
bh-management-bh-management	8756-06	Req Rep Mech-Electrical-Do Not Use		False	False
bh-management-bh-management	8756-07	Req Rep Mech-Sanitary Lines-Do Not Use		False	False
bh-management-bh-management	8756-09	Req Rep Mech-Water Lines-Do Not Use		False	False
bh-management-bh-management	8757-01	Req Rep Office-Exterior Upgrades-Do Not Use		False	False
bh-management-bh-management	8757-02	Req Rep Office-Interior Upgrades-Do Not Use		False	False
bh-management-bh-management	8757-03	Req Rep Office-Furnishings-Do Not Use		False	False
bh-management-bh-management	8757-12	Req Rep Clubroom-Interior Upgrades-Do Not Use		False	False
bh-management-bh-management	8757-13	Req Rep Clubroom-Furnishings-Do Not Use		False	False
bh-management-bh-management	8757-22	Req Rep Fit Ctr-Interior Upgrades-Do Not Use		False	False
bh-management-bh-management	8757-24	Req Rep Fit Ctr-Equipment-Do Not Use		False	False
bh-management-bh-management	8757-34	Req Rep Bus Ctr-Equipment-Do Not Use		False	False
bh-management-bh-management	8757-42	Req Rep Model-Interior Upgrades-Do Not Use		False	False
bh-management-bh-management	8758-01	Req Rep Int Apt-Floor Tile-Do Not Use		False	False
bh-management-bh-management	8758-02	Req Rep Int Apt-Appliances-Do Not Use		False	False
bh-management-bh-management	8758-04	Req Rep Int Apt-Mirrors-Do Not Use		False	False
bh-management-bh-management	8758-06	Req Rep Int Apt-Cabinetry-Do Not Use		False	False
bh-management-bh-management	8758-07	Req Rep Int Apt-Counters-Do Not Use		False	False
bh-management-bh-management	8758-08	Req Rep Int Apt-Wood Trim/Doors-Do Not Use		False	False
bh-management-bh-management	8758-09	Req Rep Int Apt-Carpet-Do Not Use		False	False
bh-management-bh-management	8758-10	Req Rep Int Apt-Plumb Fixt/Sinks/Garb Disp-Do Not Use		False	False
bh-management-bh-management	8758-11	Req Rep Int Apt-Replumbing-Do Not Use		False	False
bh-management-bh-management	8758-12	Req Rep Int Apt-Light Fixtures-Do Not Use		False	False
bh-management-bh-management	8758-15	Req Rep Int Apt-Tub Enclosures-Do Not Use		False	False
bh-management-bh-management	8758-16	Req Rep Int Apt-Ceiling Fans-Do Not Use		False	False
bh-management-bh-management	8758-17	Req Rep Int Apt-Lt Wt Concrete-Do Not Use		False	False
bh-management-bh-management	8758-18	Req Rep Int Apt-Ceilings/Walls-Do Not Use		False	False
bh-management-bh-management	8758-19	Req Rep Int Apt-Resurfacing/Re-Glazing-Do Not Use		False	False
bh-management-bh-management	8758-60	Req Rep Int Apt-Boilers/Furnaces-Do Not Use		False	False
bh-management-bh-management	8758-61	Req Rep Int Apt-Hot Water Heaters-Do Not Use		False	False
bh-management-bh-management	8758-90	Req Rep Int Apt-Other-Do Not Use		False	False
bh-management-bh-management	8759-01	Req Rep Misc-Signage-Do Not Use		False	False
bh-management-bh-management	8759-02	Req Rep Misc-ADA Compliance-Do Not Use		False	False
bh-management-bh-management	8759-06	Req Rep Misc-Utility Conservation-Do Not Use		False	False
bh-management-bh-management	8759-07	Req Rep Misc-Equipment-Do Not Use		False	False
bh-management-bh-management	8759-09	Req Rep Misc-Consulting Fees-Do Not Use		False	False
bh-management-bh-management	8759-10	Req Rep Misc-Contingency-Do Not Use		False	False
bh-management-bh-management	8759-90	Req Rep Misc-Other-Do Not Use		False	False
bh-management-bh-management	8765-00	Req Rep-Deletions		False	False
bh-management-bh-management	8771-20	Rehab Ex Site-Parking/Paving/Striping-Do Not Use		False	False
bh-management-bh-management	8771-21	Rehab Ex Site-Fencing/Gates-Do Not Use		False	False
bh-management-bh-management	8771-22	Rehab Ex Site-Carport/Garages-Do Not Use		False	False
bh-management-bh-management	8771-23	Rehab Ex Site-Exterior Lighting-Do Not Use		False	False
